user,credits,is_active,is_verified,is_locked,wage
STUD34380,176,1,1,0,Peníze
STUD47517,949,1,1,0,Peníze
STUD16335,0,1,0,0,NA
STUD16853,229,1,1,0,Peníze
STUD64945,0,1,1,0,NA
STUD78058,20,1,0,0,NA
STUD22987,243,1,1,0,Peníze
STUD26508,0,0,1,0,Peníze
STUD68050,185,1,1,0,Lékaři bez hranic
STUD936,0,1,0,0,NA
STUD32625,0,1,0,0,NA
STUD23607,0,1,0,0,NA
STUD61364,0,0,0,0,NA
STUD92973,20,1,0,0,NA
STUD75985,0,0,0,0,NA
STUD51165,562,1,1,0,Peníze
STUD63062,0,0,0,0,NA
STUD23337,0,0,0,0,NA
STUD3866,0,1,0,0,NA
STUD73557,0,1,0,0,NA
STUD10044,0,0,0,0,NA
STUD69312,1020,1,1,0,Peníze
STUD97806,486,1,1,0,Peníze
STUD50901,0,0,0,0,NA
STUD41369,20,1,0,0,NA
STUD16649,123,1,1,0,Peníze
STUD33108,0,0,0,0,NA
STUD48800,211,1,1,0,Peníze
STUD63376,0,0,0,0,NA
STUD855,46,1,1,0,Peníze
STUD59351,0,0,0,0,NA
STUD16369,263,1,1,0,Peníze
STUD43673,151,1,1,0,Peníze
STUD57199,119,1,1,0,Peníze
STUD61059,141,1,1,0,Peníze
STUD56278,20,1,0,0,NA
STUD73654,20,1,0,0,NA
STUD45217,368,1,1,0,Peníze
STUD11388,0,1,1,0,NA
STUD90948,0,1,0,0,NA
STUD9135,35,1,1,0,Peníze
STUD9296,358,1,1,0,Peníze
STUD17798,20,1,0,0,NA
STUD95623,20,1,0,0,NA
STUD87398,0,0,0,0,NA
STUD36389,0,0,0,0,NA
STUD15379,0,0,0,0,NA
STUD59708,61,1,1,0,Peníze
STUD2706,0,0,0,0,NA
STUD9417,20,1,0,0,NA
STUD24815,0,0,1,0,Peníze
STUD27947,0,0,0,0,NA
STUD34978,0,0,0,0,NA
STUD36686,20,1,0,0,NA
STUD22409,0,0,0,0,NA
STUD60987,0,0,0,0,NA
STUD85999,355,1,1,0,Peníze
STUD92060,20,1,0,0,NA
STUD18816,20,1,0,0,NA
STUD99049,0,0,0,0,NA
STUD65032,20,1,0,0,NA
STUD5299,20,1,0,0,NA
STUD87326,457,1,1,0,Peníze
STUD20741,0,0,0,0,NA
STUD12987,0,0,0,0,NA
STUD15429,20,1,0,0,NA
STUD28373,0,0,0,0,NA
STUD42976,0,0,0,0,NA
STUD12201,0,1,1,0,NA
STUD20562,20,1,0,0,NA
STUD73664,0,0,0,0,NA
STUD19328,0,0,0,0,NA
STUD22530,0,0,0,0,NA
STUD62620,0,1,0,0,NA
STUD57007,61,1,1,0,Peníze
STUD10049,11,1,1,0,Peníze
STUD7966,0,0,0,0,NA
STUD62054,0,0,0,0,NA
STUD56228,0,0,0,0,NA
STUD63719,0,0,0,0,NA
STUD16021,0,0,0,0,NA
STUD1096,0,1,0,0,NA
STUD94577,71,1,1,0,Peníze
STUD19515,390,1,1,0,Peníze
STUD29330,0,1,0,0,NA
STUD65642,0,0,0,0,NA
STUD82277,0,0,0,0,NA
STUD39831,0,0,0,0,NA
STUD87349,904,1,1,0,Peníze
STUD16044,231,1,1,0,Peníze
STUD45140,31,1,1,0,Peníze
STUD63916,76,1,1,0,Peníze
STUD16772,0,0,0,0,NA
STUD13811,0,0,0,0,NA
STUD18046,0,0,0,0,NA
STUD59551,20,1,0,0,NA
STUD55452,0,0,0,0,NA
STUD36631,20,1,0,0,NA
STUD21853,21,1,1,0,NA
STUD86049,0,0,0,0,NA
STUD94011,0,1,1,0,NA
STUD12632,0,0,0,0,NA
STUD15536,0,0,0,0,NA
STUD53905,0,0,0,0,NA
STUD84673,56,1,1,0,Peníze
STUD45307,61,1,1,0,Peníze
STUD84132,36,1,1,0,Peníze
STUD29592,10,1,1,0,Peníze
STUD82317,20,1,1,0,NA
STUD72753,0,0,0,0,NA
STUD93754,20,1,0,0,NA
STUD61056,0,0,0,0,NA
STUD71063,0,0,0,0,NA
STUD62018,0,0,0,0,NA
STUD93397,0,0,1,0,Peníze
STUD97043,0,0,0,0,NA
STUD53629,10,1,1,0,Lékaři bez hranic
STUD47076,66,1,1,0,Peníze
STUD59762,176,1,1,0,Peníze
STUD10908,0,0,0,0,NA
STUD57785,757,1,1,0,Peníze
STUD8024,0,0,0,0,NA
STUD39305,212,1,1,0,Peníze
STUD94398,381,1,1,0,Peníze
STUD52372,0,0,0,0,NA
STUD86472,0,0,0,0,NA
STUD56270,0,0,0,0,NA
STUD5802,0,0,0,0,NA
STUD91642,167,1,1,0,Peníze
STUD65862,339,1,1,0,Peníze
STUD26135,146,1,1,0,Peníze
STUD49630,402,1,1,0,NA
STUD12808,0,0,1,0,Peníze
STUD29844,0,0,0,0,NA
STUD49971,0,0,0,0,NA
STUD25570,281,1,1,0,Peníze
STUD80722,141,1,1,0,Peníze
STUD93001,0,0,0,0,NA
STUD74937,319,1,1,0,Peníze
STUD46572,20,1,0,0,NA
STUD57650,0,0,0,0,NA
STUD44283,66,1,1,0,Peníze
STUD34983,20,1,0,0,NA
STUD80068,30,1,1,0,Peníze
STUD38054,0,0,0,0,NA
STUD55608,56,1,1,0,Peníze
STUD34194,121,1,1,0,Peníze
STUD79916,0,0,0,0,NA
STUD25166,0,1,0,0,NA
STUD76235,0,0,0,0,NA
STUD44550,131,1,1,0,Peníze
STUD79745,0,0,0,0,NA
STUD43929,20,1,0,0,NA
STUD87724,487,1,1,0,Peníze
STUD72154,1158,1,1,0,Peníze
STUD15992,26,1,1,0,Útulek pro psy
STUD60477,133,1,1,0,Peníze
STUD29177,190,1,1,0,Peníze
STUD1208,220,1,1,0,Peníze
STUD28232,151,1,1,0,Peníze
STUD24627,20,1,0,0,NA
STUD5171,20,1,0,0,NA
STUD88178,0,0,0,0,NA
STUD10578,0,0,0,0,NA
STUD62468,0,1,0,0,NA
STUD73603,1,1,1,0,NA
STUD95437,20,1,0,0,NA
STUD87186,0,0,0,0,NA
STUD73667,0,0,0,0,NA
STUD13717,0,1,0,0,NA
STUD96318,0,1,0,0,NA
STUD69004,0,0,0,0,NA
STUD39114,0,0,0,0,NA
STUD35862,0,0,0,0,NA
STUD54310,146,1,1,0,Peníze
STUD61418,72,1,1,0,Peníze
STUD30984,0,0,0,0,NA
STUD64085,0,0,0,0,NA
STUD27781,1380,1,1,0,Peníze
STUD19135,0,0,0,0,NA
STUD77896,0,1,0,0,NA
STUD9248,0,1,0,0,NA
STUD55456,0,0,0,0,NA
STUD96899,0,0,0,0,NA
STUD84774,31,1,1,0,Peníze
STUD45026,291,1,1,0,Peníze
STUD81862,0,0,0,0,NA
STUD35678,20,1,1,0,NA
STUD83164,151,1,1,0,Peníze
STUD66577,135,1,1,0,Peníze
STUD587,0,0,1,0,Peníze
STUD40439,605,1,1,0,Peníze
STUD41479,171,1,1,0,Peníze
STUD78940,0,0,0,0,NA
STUD95008,0,0,0,0,NA
STUD76538,20,1,0,0,NA
STUD19549,349,1,1,0,Peníze
STUD33857,0,0,0,0,NA
STUD59076,1851,1,1,0,Útulek pro psy
STUD32385,0,0,0,0,NA
STUD35967,20,1,0,0,NA
STUD70195,136,1,1,0,Peníze
STUD5404,0,1,1,0,NA
STUD2602,20,1,1,0,NA
STUD44724,0,0,0,0,NA
STUD52591,0,0,0,0,NA
STUD58405,0,0,0,0,NA
STUD38176,21,1,1,0,Peníze
STUD57514,0,0,0,0,NA
STUD26543,164,1,1,0,Peníze
STUD98526,25,1,1,0,Útulek pro psy
STUD36802,0,0,0,0,NA
STUD83490,28,1,1,0,Peníze
STUD87854,237,1,1,0,Peníze
STUD56030,538,1,1,0,Peníze
STUD21770,204,1,1,0,Peníze
STUD28483,0,1,0,0,NA
STUD20595,0,0,1,0,Peníze
STUD61005,121,1,1,0,NA
STUD1454,239,1,1,0,Peníze
STUD75542,0,0,0,0,NA
STUD80354,276,1,1,0,Peníze
STUD16506,21,1,1,0,Peníze
STUD45922,157,1,1,0,Peníze
STUD91034,0,1,0,0,NA
STUD36585,182,1,1,0,Peníze
STUD17657,0,0,0,0,NA
STUD4540,0,0,0,0,NA
STUD90819,0,0,0,0,NA
STUD74954,0,0,0,0,NA
STUD47457,185,1,1,0,Útulek pro psy
STUD1951,0,0,0,0,NA
STUD62507,20,1,0,0,NA
STUD32494,0,0,0,0,NA
STUD23756,178,1,1,0,Peníze
STUD2420,46,1,1,0,Peníze
STUD78500,137,1,1,0,Peníze
STUD98260,157,1,1,0,Peníze
STUD16786,150,1,1,0,Peníze
STUD68133,0,0,1,0,Peníze
STUD92195,30,1,1,0,Peníze
STUD86179,0,0,0,0,NA
STUD20007,0,0,1,0,Peníze
STUD64287,20,1,0,0,NA
STUD80028,0,0,0,0,NA
STUD60906,20,1,0,0,NA
STUD4112,0,0,0,0,NA
STUD45741,0,1,0,0,NA
STUD80668,20,1,0,0,NA
STUD87697,187,1,1,0,Peníze
STUD33893,358,1,1,0,Peníze
STUD76280,1071,1,1,0,Peníze
STUD17122,0,1,0,0,NA
STUD47328,350,1,1,0,Útulek pro psy
STUD39394,20,1,0,0,NA
STUD4654,8,1,1,0,Peníze
STUD77124,259,1,1,0,Dětský domov
STUD46723,91,1,1,0,Peníze
STUD1151,0,0,0,0,NA
STUD98023,161,1,1,0,Peníze
STUD37164,20,1,1,0,NA
STUD46651,91,1,1,0,Peníze
STUD63181,807,1,1,0,Peníze
STUD50694,117,1,1,0,Peníze
STUD18013,0,0,0,0,NA
STUD8870,20,1,0,0,NA
STUD48382,431,1,1,0,Peníze
STUD10657,0,0,0,0,NA
STUD89897,30,1,1,0,Peníze
STUD21224,131,1,1,0,Peníze
STUD89800,20,1,0,0,NA
STUD86915,119,1,1,0,Peníze
STUD5533,20,1,0,0,NA
STUD28148,20,1,0,0,NA
STUD18437,371,1,1,0,Peníze
STUD71751,0,0,1,0,Peníze
STUD4549,194,1,1,0,Peníze
STUD77137,0,0,1,0,Peníze
STUD21428,0,1,0,0,NA
STUD89719,0,0,0,0,NA
STUD23485,20,1,0,0,NA
STUD54357,261,1,1,0,Peníze
STUD36130,0,0,0,0,NA
STUD52413,1,1,1,0,NA
STUD3570,10,1,1,0,Dětský domov
STUD69288,0,0,0,0,NA
STUD11479,20,1,0,0,NA
STUD73506,30,1,1,0,Peníze
STUD44826,20,1,0,0,NA
STUD10391,0,1,0,0,NA
STUD28082,225,1,1,0,Peníze
STUD61565,20,1,1,0,NA
STUD33966,0,0,0,0,NA
STUD19614,0,0,0,0,NA
STUD80058,20,1,0,0,NA
STUD72372,0,0,0,0,NA
STUD73410,218,1,1,0,Peníze
STUD50329,127,1,1,0,Peníze
STUD90260,182,1,1,0,Peníze
STUD10342,0,0,0,0,NA
STUD29246,20,1,0,0,NA
STUD76829,295,1,1,0,Trendaro
STUD21547,0,1,0,0,NA
STUD20363,20,1,0,0,NA
STUD78845,0,1,0,0,NA
STUD28265,0,0,0,0,NA
STUD46786,331,1,1,0,Peníze
STUD91900,0,0,0,0,NA
STUD83830,0,1,0,0,NA
STUD44791,0,0,0,0,NA
STUD4390,0,0,0,0,NA
STUD40525,0,0,0,0,NA
STUD47976,0,0,0,0,NA
STUD2315,0,1,0,0,NA
STUD63039,20,1,0,0,NA
STUD10969,0,1,0,0,NA
STUD64361,0,1,0,0,NA
STUD91185,0,1,0,0,NA
STUD36680,44,1,1,0,Lékaři bez hranic
STUD84112,20,1,0,0,NA
STUD46528,0,0,1,0,Peníze
STUD908,0,0,0,0,NA
STUD31072,41,1,1,0,Útulek pro psy
STUD81145,10,1,1,0,Dětský domov
STUD72020,279,1,1,0,Dětský domov
STUD82846,0,1,0,0,NA
STUD50813,0,0,0,0,NA
STUD77067,20,1,0,0,NA
STUD13105,0,0,0,0,NA
STUD16138,0,0,0,0,NA
STUD51610,0,0,1,0,Peníze
STUD35699,0,0,0,0,NA
STUD78640,0,0,0,0,NA
STUD89202,124,1,1,0,Peníze
STUD11357,0,1,1,0,NA
STUD93086,77,1,1,0,Peníze
STUD40623,25,1,1,0,Trendaro
STUD73984,0,0,0,0,NA
STUD71393,0,0,0,0,NA
STUD13172,0,1,0,0,NA
STUD80159,0,0,0,0,NA
STUD58986,0,1,1,0,NA
STUD65966,0,0,0,0,NA
STUD71248,0,1,0,0,NA
STUD71457,455,1,1,0,Peníze
STUD99425,0,0,0,0,NA
STUD49676,0,0,0,0,NA
STUD50313,0,0,1,0,Útulek pro psy
STUD74811,154,1,1,0,Peníze
STUD51576,20,1,0,0,NA
STUD81096,0,0,0,0,NA
STUD27192,0,0,0,0,NA
STUD68535,20,1,1,0,NA
STUD56300,10,1,1,0,Peníze
STUD75993,0,0,0,0,NA
STUD75678,0,0,0,0,NA
STUD6923,821,1,1,0,Peníze
STUD84205,0,1,1,0,NA
STUD99632,0,1,1,0,NA
STUD5666,20,1,0,0,NA
STUD47988,321,1,1,0,Peníze
STUD93727,0,1,1,0,NA
STUD7811,158,1,1,0,Peníze
STUD46147,0,0,0,0,NA
STUD72096,0,0,0,0,NA
STUD84572,31,1,1,0,Peníze
STUD68539,30,1,1,0,Peníze
STUD15166,10,1,1,0,Peníze
STUD58097,101,1,1,0,Peníze
STUD63762,0,1,1,0,NA
STUD81154,239,1,1,0,Peníze
STUD96194,0,0,0,0,NA
STUD60489,10,1,1,0,Peníze
STUD17081,0,0,0,0,NA
STUD35504,20,1,1,0,NA
STUD17248,20,1,0,0,NA
STUD89111,0,1,0,0,NA
STUD71645,0,0,0,0,NA
STUD30037,0,0,0,0,NA
STUD82311,0,0,0,0,NA
STUD72808,0,1,0,0,NA
STUD51524,0,1,1,0,NA
STUD3728,128,1,1,0,Peníze
STUD62178,195,1,1,0,Peníze
STUD44644,0,1,0,0,NA
STUD67998,0,1,0,0,NA
STUD27539,354,1,1,0,Peníze
STUD91592,338,1,1,0,Peníze
STUD14324,11,1,1,0,Peníze
STUD75970,20,1,0,0,NA
STUD12802,151,1,1,0,Peníze
STUD57184,732,1,1,0,Peníze
STUD22124,0,0,0,0,NA
STUD9535,0,1,1,0,NA
STUD70918,0,0,0,0,NA
STUD49584,0,1,1,0,NA
STUD21562,0,0,0,0,NA
STUD50925,11,1,1,0,Peníze
STUD68388,573,1,1,0,Peníze
STUD11556,20,1,0,0,NA
STUD79531,0,1,0,0,NA
STUD17531,0,1,0,0,NA
STUD51149,11,1,1,0,Peníze
STUD24097,81,1,1,0,Peníze
STUD73296,112,1,1,0,Peníze
STUD61388,0,1,0,0,NA
STUD26204,180,1,1,0,Peníze
STUD85110,0,0,0,0,NA
STUD41618,194,1,1,0,Peníze
STUD32311,0,1,0,0,NA
STUD37303,173,1,1,0,Peníze
STUD48342,20,1,1,0,NA
STUD85036,91,1,1,0,Peníze
STUD64980,0,0,0,0,NA
STUD94814,0,0,0,0,NA
STUD11091,0,0,0,0,NA
STUD95190,78,1,1,0,Peníze
STUD88682,2730,1,1,0,Peníze
STUD88966,195,1,1,0,Peníze
STUD77607,81,1,1,0,Peníze
STUD86017,206,1,1,0,Peníze
STUD79248,0,1,0,0,NA
STUD61552,0,1,0,0,NA
STUD18301,0,0,0,0,NA
STUD20143,0,0,0,0,NA
STUD11579,63,1,1,0,Peníze
STUD86033,425,1,1,0,Peníze
STUD74096,0,0,0,0,NA
STUD53060,0,0,0,0,NA
STUD37254,0,0,0,0,NA
STUD70076,20,1,1,0,NA
STUD60531,291,1,1,0,Peníze
STUD31017,301,1,1,0,Peníze
STUD17692,0,0,0,0,NA
STUD91454,20,1,0,0,NA
STUD48268,0,0,0,0,NA
STUD60595,0,0,0,0,NA
STUD42001,0,0,0,0,NA
STUD85091,0,0,0,0,NA
STUD86042,161,1,1,0,Peníze
STUD26469,0,0,0,0,NA
STUD97068,20,1,0,0,NA
STUD97164,230,1,1,0,Útulek pro psy
STUD31983,0,0,0,0,NA
STUD43963,0,0,0,0,NA
STUD91071,20,1,0,0,NA
STUD7809,30,1,1,0,Peníze
STUD62868,194,1,1,0,Dětský domov
STUD26434,0,0,0,0,NA
STUD82704,0,0,0,0,NA
STUD64925,0,0,0,0,NA
STUD37431,0,0,0,0,NA
STUD78114,31,1,1,0,Peníze
STUD90459,0,1,1,0,NA
STUD39260,115,1,1,0,Peníze
STUD22524,0,1,0,0,NA
STUD41305,0,0,0,0,NA
STUD89204,0,0,0,0,NA
STUD83572,179,1,1,0,Peníze
STUD40421,0,1,0,0,NA
STUD4738,0,1,0,0,NA
STUD83665,0,1,0,0,NA
STUD89992,152,1,1,0,Peníze
STUD61943,38,1,1,0,Peníze
STUD4558,131,1,1,0,Peníze
STUD33124,81,1,1,0,Peníze
STUD20395,198,1,1,0,Peníze
STUD25360,0,0,0,0,NA
STUD18576,0,0,0,0,NA
STUD5321,0,0,0,0,NA
STUD12960,0,0,0,0,NA
STUD57434,0,0,0,0,NA
STUD79297,0,0,0,0,NA
STUD36903,97,1,1,0,Peníze
STUD92338,0,0,0,0,NA
STUD54732,0,0,0,0,NA
STUD61169,50,1,1,0,Peníze
STUD96036,71,1,1,0,Peníze
STUD951,0,1,0,0,NA
STUD58935,0,0,0,0,NA
STUD41157,0,0,0,0,NA
STUD43719,0,0,0,0,NA
STUD58754,0,0,0,0,NA
STUD58153,691,1,1,0,Peníze
STUD82821,20,1,0,0,NA
STUD78443,0,0,0,0,NA
STUD37355,360,1,1,0,Peníze
STUD27999,171,1,1,0,Peníze
STUD10473,20,1,1,0,NA
STUD65843,98,1,1,0,Peníze
STUD17155,161,1,1,0,Peníze
STUD53731,0,0,0,0,NA
STUD48121,0,0,0,0,NA
STUD34720,331,1,1,0,Peníze
STUD64483,36,1,1,0,Peníze
STUD3607,0,1,0,0,NA
STUD55299,0,0,0,0,NA
STUD12039,0,1,0,0,NA
STUD47919,0,0,0,0,NA
STUD77172,0,0,0,0,NA
STUD73774,0,0,0,0,NA
STUD15392,0,0,0,0,NA
STUD91451,7,1,1,0,Peníze
STUD56848,61,1,1,0,Peníze
STUD93500,0,0,0,0,NA
STUD46809,0,1,0,0,NA
STUD27669,171,1,1,0,Peníze
STUD96941,0,0,0,0,NA
STUD7185,20,1,1,0,NA
STUD39153,0,0,0,0,NA
STUD58549,0,0,0,0,NA
STUD24376,0,0,0,0,NA
STUD77465,763,1,1,0,Peníze
STUD45574,0,0,0,0,NA
STUD94847,178,1,1,0,Peníze
STUD42074,20,1,0,0,NA
STUD55062,480,1,1,0,Peníze
STUD49081,0,0,0,0,NA
STUD98268,0,1,1,0,Peníze
STUD29282,56,1,1,0,Peníze
STUD56952,507,1,1,0,Peníze
STUD73010,158,1,1,0,Peníze
STUD36754,20,1,0,0,NA
STUD14336,0,0,0,0,NA
STUD10406,11,1,1,0,Peníze
STUD23600,61,1,1,0,Peníze
STUD57564,349,1,1,0,Lékaři bez hranic
STUD68240,325,1,1,0,Peníze
STUD26279,536,1,1,0,Peníze
STUD96793,0,0,0,0,NA
STUD73712,0,0,1,0,Peníze
STUD5994,20,1,0,0,NA
STUD52124,488,1,1,0,Peníze
STUD6095,0,1,1,0,Peníze
STUD23105,0,0,0,0,NA
STUD32148,0,0,0,0,NA
STUD6058,0,0,0,0,NA
STUD32066,274,1,1,0,Peníze
STUD92727,131,1,1,0,Peníze
STUD95841,30,1,1,0,Trendaro
STUD93969,0,0,0,0,NA
STUD93059,154,1,1,0,Peníze
STUD33727,0,0,0,0,NA
STUD71268,0,0,0,0,NA
STUD73864,0,0,0,0,NA
STUD42202,20,1,0,0,NA
STUD38201,504,1,1,0,Peníze
STUD84373,0,0,0,0,NA
STUD21001,20,1,0,0,NA
STUD11822,10,1,1,0,Peníze
STUD88157,202,1,1,0,Peníze
STUD89360,0,0,0,0,NA
STUD30291,0,0,0,0,NA
STUD73865,20,1,0,0,NA
STUD636,20,1,0,0,NA
STUD6326,145,1,1,0,Peníze
STUD43808,0,1,1,0,Peníze
STUD66224,256,1,1,0,Peníze
STUD14727,20,1,0,0,NA
STUD70283,931,1,1,0,Peníze
STUD35244,0,1,0,0,NA
STUD65668,0,0,0,0,NA
STUD80072,0,0,0,0,NA
STUD91725,508,1,1,0,Peníze
STUD84833,0,0,0,0,NA
STUD75266,26,1,1,0,Peníze
STUD30276,0,0,0,0,NA
STUD26927,0,0,0,0,NA
STUD57198,0,1,0,0,NA
STUD8344,1029,1,1,0,Peníze
STUD25178,0,0,0,0,NA
STUD40280,20,1,1,0,NA
STUD95683,20,1,0,0,NA
STUD56544,528,1,1,0,Peníze
STUD85172,0,0,0,0,NA
STUD78003,0,0,0,0,NA
STUD34671,0,0,0,0,NA
STUD75118,212,1,1,0,Peníze
STUD21235,0,0,0,0,NA
STUD95888,329,1,1,0,Peníze
STUD91778,1571,1,1,0,Dětský domov
STUD23670,151,1,1,0,Peníze
STUD12453,0,0,0,0,NA
STUD21912,0,0,0,0,NA
STUD90353,0,0,0,0,NA
STUD96387,23,1,1,0,Peníze
STUD44925,121,1,1,0,Peníze
STUD11104,206,1,1,0,Peníze
STUD35709,0,0,0,0,NA
STUD80950,30,1,1,0,Peníze
STUD93436,0,0,0,0,NA
STUD60041,0,0,0,0,NA
STUD20309,0,0,1,0,Peníze
STUD99829,0,0,0,0,NA
STUD22440,30,1,1,0,Peníze
STUD92837,124,1,1,0,Peníze
STUD50409,0,0,0,0,NA
STUD1641,0,0,0,0,NA
STUD65147,171,1,1,0,Peníze
STUD64646,30,1,1,0,Peníze
STUD95783,0,0,0,0,NA
STUD92300,20,1,0,0,NA
STUD33775,20,1,0,0,NA
STUD57016,327,1,1,0,Peníze
STUD95971,0,0,0,0,NA
STUD38401,151,1,1,0,Peníze
STUD67188,151,1,1,0,Peníze
STUD18586,91,1,1,0,Peníze
STUD52698,99,1,1,0,Peníze
STUD33571,31,1,1,0,Peníze
STUD2542,20,1,0,0,NA
STUD99446,473,1,1,0,Peníze
STUD64273,0,0,0,0,NA
STUD38781,189,1,1,0,Peníze
STUD50271,0,1,0,0,NA
STUD66080,0,0,0,0,NA
STUD94797,0,0,1,0,Peníze
STUD58656,0,1,0,0,NA
STUD64166,0,1,0,0,NA
STUD94219,0,0,0,0,NA
STUD90827,0,0,0,0,NA
STUD92845,0,0,0,0,NA
STUD24170,20,1,1,0,NA
STUD41658,181,1,1,0,Peníze
STUD43266,30,1,1,0,Peníze
STUD72040,188,1,1,0,Peníze
STUD56375,170,1,1,0,Peníze
STUD95749,225,1,1,0,Peníze
STUD98986,20,1,0,0,NA
STUD94201,0,0,1,0,NA
STUD92567,20,1,0,0,NA
STUD24687,49,1,1,0,Peníze
STUD45683,0,1,0,0,NA
STUD14562,0,0,0,0,NA
STUD97269,0,0,0,0,NA
STUD7188,71,1,1,0,Peníze
STUD3038,30,1,1,0,Peníze
STUD69885,0,0,0,0,NA
STUD93822,20,1,0,0,NA
STUD61468,256,1,1,0,Peníze
STUD5984,176,1,1,0,Peníze
STUD96325,0,0,0,0,NA
STUD68543,20,1,0,0,NA
STUD46563,698,1,1,0,Peníze
STUD28378,60,1,1,0,Dětský domov
STUD42301,0,0,0,0,NA
STUD98074,20,1,0,0,NA
STUD70182,0,1,0,0,NA
STUD11499,164,1,1,0,Peníze
STUD10712,63,1,1,0,Peníze
STUD60548,0,0,1,0,Peníze
STUD69858,151,1,1,0,Peníze
STUD71538,89,1,1,0,Peníze
STUD41308,0,0,0,0,NA
STUD23445,1707,1,1,0,Peníze
STUD3980,20,1,0,0,NA
STUD4425,0,0,0,0,NA
STUD95892,163,1,1,0,Peníze
STUD3939,0,0,0,0,NA
STUD12393,99,1,1,0,Peníze
STUD19185,20,1,0,0,NA
STUD45981,0,0,0,0,NA
STUD2210,0,1,0,0,NA
STUD62987,0,0,0,0,NA
STUD55975,121,1,1,0,Peníze
STUD5468,203,1,1,0,Peníze
STUD35703,49,1,1,0,Peníze
STUD25397,0,1,0,0,NA
STUD68815,221,1,1,0,Peníze
STUD38906,847,1,1,0,Lékaři bez hranic
STUD1472,0,1,0,0,NA
STUD58824,0,0,0,0,NA
STUD37176,0,0,0,0,NA
STUD89982,0,0,1,0,Peníze
STUD17860,56,1,1,0,Peníze
STUD4681,0,0,0,0,NA
STUD19794,542,1,1,0,Peníze
STUD40293,81,1,1,0,Peníze
STUD47496,0,0,0,0,NA
STUD63540,0,0,0,0,NA
STUD21714,56,1,1,0,Peníze
STUD21324,165,1,1,0,Peníze
STUD45021,69,1,1,0,Peníze
STUD94956,71,1,1,0,Peníze
STUD24342,105,1,1,0,Lékaři bez hranic
STUD42674,0,0,0,0,NA
STUD10514,20,1,0,0,NA
STUD71950,20,1,0,0,NA
STUD65215,0,0,1,0,Peníze
STUD75966,0,0,0,0,NA
STUD9775,0,0,0,0,NA
STUD48503,20,1,0,0,NA
STUD64212,0,0,0,0,NA
STUD7729,151,1,1,0,Peníze
STUD28986,10,1,1,0,Dětský domov
STUD31351,0,0,1,0,Peníze
STUD70238,71,1,1,0,Peníze
STUD47325,0,0,0,0,NA
STUD97783,30,1,1,0,Peníze
STUD53716,30,1,1,0,Dětský domov
STUD21009,186,1,1,0,Peníze
STUD48552,0,0,0,0,NA
STUD9730,20,1,0,0,NA
STUD80482,214,1,1,0,Peníze
STUD4143,0,0,0,0,NA
STUD94284,218,1,1,0,Peníze
STUD87449,0,0,0,0,NA
STUD2841,788,1,1,0,Peníze
STUD74204,134,1,1,0,Lékaři bez hranic
STUD74226,0,0,0,0,NA
STUD56827,0,0,0,0,NA
STUD69367,0,0,0,0,NA
STUD22542,103,1,1,0,Peníze
STUD97346,0,0,0,0,NA
STUD88242,20,1,0,0,NA
STUD4959,35,1,1,0,Peníze
STUD89816,20,1,0,0,NA
STUD76306,188,1,1,0,Peníze
STUD14129,20,1,0,0,NA
STUD91886,0,0,0,0,NA
STUD93805,0,0,0,0,NA
STUD46747,20,1,0,0,NA
STUD60556,496,1,1,0,Peníze
STUD70668,99,1,1,0,Peníze
STUD85117,10,1,1,0,Peníze
STUD29122,0,1,0,0,NA
STUD51171,113,1,1,0,Peníze
STUD16081,46,1,1,0,Peníze
STUD20235,249,1,1,0,Peníze
STUD6150,0,0,0,0,NA
STUD11476,1102,1,1,0,Peníze
STUD67197,0,0,0,0,NA
STUD6488,79,1,1,0,Peníze
STUD52835,0,0,0,0,NA
STUD68956,94,1,1,0,Peníze
STUD8128,10,1,1,0,Peníze
STUD11282,0,0,0,0,NA
STUD55166,0,0,0,0,NA
STUD99010,0,0,0,0,NA
STUD96859,61,1,1,0,Peníze
STUD57788,123,1,1,0,Peníze
STUD14141,452,1,1,0,Peníze
STUD49084,182,1,1,0,Peníze
STUD10752,10,1,1,0,Dětský domov
STUD33444,0,1,0,0,NA
STUD73687,0,1,0,0,NA
STUD75994,0,0,0,0,NA
STUD82588,0,0,0,0,NA
STUD12400,0,0,0,0,NA
STUD74145,345,1,1,0,Peníze
STUD36221,0,1,0,0,NA
STUD82941,626,1,1,0,Lékaři bez hranic
STUD69878,386,1,1,0,Peníze
STUD50086,0,1,0,0,NA
STUD79030,0,1,0,0,NA
STUD38083,20,1,1,0,NA
STUD26957,571,1,1,0,Peníze
STUD3297,0,0,0,0,NA
STUD30526,0,0,0,0,NA
STUD9073,0,0,0,0,NA
STUD3539,0,0,0,0,NA
STUD39659,0,0,0,0,NA
STUD75438,0,0,0,0,NA
STUD21064,188,1,1,0,Peníze
STUD33114,1059,1,1,0,Peníze
STUD28080,284,1,1,0,Peníze
STUD53358,583,1,1,0,Peníze
STUD36338,136,1,1,0,Peníze
STUD17869,0,0,0,0,NA
STUD74470,0,0,0,0,NA
STUD8757,0,0,0,0,NA
STUD36429,75,1,1,0,Peníze
STUD74974,225,1,1,0,Peníze
STUD27376,156,1,1,0,Peníze
STUD89860,0,0,0,0,NA
STUD19697,0,1,0,0,NA
STUD47077,0,0,0,0,NA
